Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Day,Trip Duration (mins),Is Driver Assigned,Was Completed,Pickup_Airport,Request Period
2249,City,299,Trip Completed,07-12-2016 18:24,07-12-2016 19:09,07-12-2016,Wednesday,45,Yes,Yes,0,Evening
3045,Airport,299,Trip Completed,13-07-2016 07:39,13-07-2016 08:30,13-07-2016,Wednesday,51.08333333,Yes,Yes,1,Morning
3817,Airport,299,Trip Completed,13-07-2016 21:12,13-07-2016 22:05,13-07-2016,Wednesday,52.85,Yes,Yes,1,Night
4481,City,299,Trip Completed,14-07-2016 08:46,14-07-2016 09:54,14-07-2016,Thursday,68.43333333,Yes,Yes,0,Morning
5160,City,299,Trip Completed,14-07-2016 20:28,14-07-2016 21:12,14-07-2016,Thursday,44.26666667,Yes,Yes,0,Evening
6304,City,299,Trip Completed,15-07-2016 18:31,15-07-2016 19:19,15-07-2016,Friday,47.98333333,Yes,Yes,0,Evening
1315,Airport,300,Trip Completed,07-11-2016 22:54,07-11-2016 23:35,07-11-2016,Monday,41,Yes,Yes,1,Night
2924,City,300,Trip Completed,13-07-2016 06:31,13-07-2016 07:20,13-07-2016,Wednesday,49.5,Yes,Yes,0,Morning
3324,Airport,300,Trip Completed,13-07-2016 12:33,13-07-2016 13:16,13-07-2016,Wednesday,42.7,Yes,Yes,1,Afternoon
3935,Airport,300,Trip Completed,13-07-2016 22:26,13-07-2016 23:43,13-07-2016,Wednesday,77.08333333,Yes,Yes,1,Night
5844,Airport,300,Trip Completed,15-07-2016 09:07,15-07-2016 09:56,15-07-2016,Friday,48.96666667,Yes,Yes,1,Morning
2905,City,1,Cancelled,13-07-2016 06:08,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4805,City,1,Cancelled,14-07-2016 17:07,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Evening
5202,Airport,1,Cancelled,14-07-2016 20:51,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Evening
5927,City,1,Cancelled,15-07-2016 10:12,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
2347,Airport,2,Cancelled,07-12-2016 19:14,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
3806,Airport,2,Cancelled,13-07-2016 20:57,NA ,13-07-2016,Wednesday,NA ,Yes,No,1,Evening
4451,City,2,Cancelled,14-07-2016 08:38,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5023,Airport,2,Cancelled,14-07-2016 19:04,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Evening
80,City,3,Cancelled,07-11-2016 04:47,NA ,07-11-2016,Monday,NA ,Yes,No,0,Night
534,City,3,Cancelled,07-11-2016 10:01,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1867,Airport,3,Cancelled,07-12-2016 09:59,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Morning
4383,City,3,Cancelled,14-07-2016 07:48,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
748,City,4,Cancelled,07-11-2016 15:49,NA ,07-11-2016,Monday,NA ,Yes,No,0,Afternoon
1254,Airport,4,Cancelled,07-11-2016 21:53,NA ,07-11-2016,Monday,NA ,Yes,No,1,Night
3807,Airport,4,Cancelled,13-07-2016 20:58,NA ,13-07-2016,Wednesday,NA ,Yes,No,1,Evening
4280,City,4,Cancelled,14-07-2016 06:33,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4533,City,4,Cancelled,14-07-2016 09:31,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
3230,City,5,Cancelled,13-07-2016 10:01,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4296,City,5,Cancelled,14-07-2016 06:39,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
3059,City,6,Cancelled,13-07-2016 07:56,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
5547,City,6,Cancelled,15-07-2016 05:30,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5699,City,6,Cancelled,15-07-2016 07:25,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5701,City,6,Cancelled,15-07-2016 07:34,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
247,City,7,Cancelled,07-11-2016 06:33,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
2582,Airport,7,Cancelled,07-12-2016 21:42,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Night
3184,City,7,Cancelled,13-07-2016 09:21,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
1687,City,8,Cancelled,07-12-2016 07:51,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
4174,City,8,Cancelled,14-07-2016 05:19,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4335,City,8,Cancelled,14-07-2016 07:13,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
150,City,9,Cancelled,07-11-2016 05:24,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
233,City,9,Cancelled,07-11-2016 06:27,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1880,City,9,Cancelled,07-12-2016 10:01,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2986,City,9,Cancelled,13-07-2016 07:04,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3549,City,9,Cancelled,13-07-2016 18:03,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Evening
4463,City,9,Cancelled,14-07-2016 08:43,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4178,City,10,Cancelled,14-07-2016 05:22,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4599,City,10,Cancelled,14-07-2016 10:08,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4667,Airport,10,Cancelled,14-07-2016 12:23,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Afternoon
570,City,13,Cancelled,07-11-2016 10:36,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1691,City,13,Cancelled,07-12-2016 07:54,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3499,City,13,Cancelled,13-07-2016 17:46,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Evening
4467,City,13,Cancelled,14-07-2016 08:42,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
2799,City,14,Cancelled,13-07-2016 04:59,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Night
3822,Airport,14,Cancelled,13-07-2016 21:10,NA ,13-07-2016,Wednesday,NA ,Yes,No,1,Night
4456,City,14,Cancelled,14-07-2016 08:32,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4685,Airport,14,Cancelled,14-07-2016 13:00,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Afternoon
306,City,15,Cancelled,07-11-2016 07:20,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
2888,City,15,Cancelled,13-07-2016 05:57,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
92,City,16,Cancelled,07-11-2016 04:53,NA ,07-11-2016,Monday,NA ,Yes,No,0,Night
3138,City,16,Cancelled,13-07-2016 08:50,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3810,City,16,Cancelled,13-07-2016 21:06,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Night
4580,City,16,Cancelled,14-07-2016 09:59,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5784,City,16,Cancelled,15-07-2016 08:34,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
1648,City,17,Cancelled,07-12-2016 07:20,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2883,City,17,Cancelled,13-07-2016 05:54,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4272,City,17,Cancelled,14-07-2016 06:23,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5621,City,17,Cancelled,15-07-2016 06:28,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5696,City,17,Cancelled,15-07-2016 07:32,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5662,City,18,Cancelled,15-07-2016 07:04,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
1894,Airport,19,Cancelled,07-12-2016 10:19,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Morning
2854,City,19,Cancelled,13-07-2016 05:37,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4968,City,19,Cancelled,14-07-2016 18:40,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Evening
352,City,20,Cancelled,07-11-2016 07:54,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1841,City,20,Cancelled,07-12-2016 09:41,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
1885,City,20,Cancelled,07-12-2016 10:04,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3170,City,20,Cancelled,13-07-2016 09:09,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4586,City,20,Cancelled,14-07-2016 10:09,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5208,Airport,20,Cancelled,14-07-2016 20:55,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Evening
5472,City,20,Cancelled,15-07-2016 04:49,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
96,City,21,Cancelled,07-11-2016 04:58,NA ,07-11-2016,Monday,NA ,Yes,No,0,Night
132,City,21,Cancelled,07-11-2016 05:15,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
2899,City,21,Cancelled,13-07-2016 05:59,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3166,City,21,Cancelled,13-07-2016 09:09,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
232,City,22,Cancelled,07-11-2016 06:26,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
275,City,22,Cancelled,07-11-2016 07:00,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
554,City,22,Cancelled,07-11-2016 10:13,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
4326,City,22,Cancelled,14-07-2016 07:08,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5723,City,22,Cancelled,15-07-2016 07:44,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
1462,Airport,23,Cancelled,07-12-2016 05:01,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Morning
196,Airport,24,Cancelled,07-11-2016 06:07,NA ,07-11-2016,Monday,NA ,Yes,No,1,Morning
236,City,24,Cancelled,07-11-2016 06:32,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1502,City,24,Cancelled,07-12-2016 05:37,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
1615,City,24,Cancelled,07-12-2016 06:52,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3079,City,24,Cancelled,13-07-2016 08:13,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
6249,Airport,24,Cancelled,15-07-2016 17:55,NA ,15-07-2016,Friday,NA ,Yes,No,1,Evening
1794,City,25,Cancelled,07-12-2016 09:03,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
4546,City,25,Cancelled,14-07-2016 09:34,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
2913,City,26,Cancelled,13-07-2016 06:15,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
276,City,27,Cancelled,07-11-2016 06:52,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1613,City,27,Cancelled,07-12-2016 06:47,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3150,City,27,Cancelled,13-07-2016 08:59,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3217,City,27,Cancelled,13-07-2016 09:48,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4523,City,27,Cancelled,14-07-2016 09:22,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4593,City,27,Cancelled,14-07-2016 10:09,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5476,Airport,27,Cancelled,15-07-2016 04:45,NA ,15-07-2016,Friday,NA ,Yes,No,1,Night
5477,City,27,Cancelled,15-07-2016 04:48,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
5846,City,27,Cancelled,15-07-2016 09:05,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
1539,City,28,Cancelled,07-12-2016 06:04,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
1770,City,28,Cancelled,07-12-2016 08:50,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
1921,City,28,Cancelled,07-12-2016 10:58,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3073,City,28,Cancelled,13-07-2016 08:01,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4795,Airport,28,Cancelled,14-07-2016 16:55,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Afternoon
2079,Airport,29,Cancelled,07-12-2016 15:43,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Afternoon
3179,City,29,Cancelled,13-07-2016 09:16,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
5872,City,29,Cancelled,15-07-2016 09:20,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
218,City,30,Cancelled,07-11-2016 06:14,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
840,Airport,30,Cancelled,07-11-2016 17:41,NA ,07-11-2016,Monday,NA ,Yes,No,1,Evening
1642,City,30,Cancelled,07-12-2016 07:17,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3307,City,30,Cancelled,13-07-2016 12:02,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Afternoon
1475,City,31,Cancelled,07-12-2016 05:12,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2179,Airport,31,Cancelled,07-12-2016 17:36,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
3080,City,31,Cancelled,13-07-2016 08:11,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3771,Airport,31,Cancelled,13-07-2016 20:42,NA ,13-07-2016,Wednesday,NA ,Yes,No,1,Evening
5847,Airport,31,Cancelled,15-07-2016 09:05,NA ,15-07-2016,Friday,NA ,Yes,No,1,Morning
5875,City,31,Cancelled,15-07-2016 09:22,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
400,City,32,Cancelled,07-11-2016 08:29,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
2146,Airport,32,Cancelled,07-12-2016 17:21,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
2942,City,32,Cancelled,13-07-2016 06:37,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4418,City,32,Cancelled,14-07-2016 08:18,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
2305,City,33,Cancelled,07-12-2016 18:56,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Evening
5637,City,33,Cancelled,15-07-2016 06:44,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5838,City,33,Cancelled,15-07-2016 09:02,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
457,City,34,Cancelled,07-11-2016 09:17,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
511,City,34,Cancelled,07-11-2016 09:40,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
4146,City,34,Cancelled,14-07-2016 04:52,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Night
4242,City,34,Cancelled,14-07-2016 06:03,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4470,City,34,Cancelled,14-07-2016 08:47,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
2530,City,35,Cancelled,07-12-2016 21:07,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Night
2596,City,35,Cancelled,07-12-2016 21:53,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Night
5754,City,35,Cancelled,15-07-2016 08:05,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
200,City,36,Cancelled,07-11-2016 06:10,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1531,City,36,Cancelled,07-12-2016 05:54,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
5715,City,36,Cancelled,15-07-2016 07:42,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
3130,City,37,Cancelled,13-07-2016 08:43,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4133,City,37,Cancelled,14-07-2016 04:45,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Night
4419,City,37,Cancelled,14-07-2016 08:17,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4547,City,37,Cancelled,14-07-2016 09:39,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5613,City,37,Cancelled,15-07-2016 06:17,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
572,Airport,38,Cancelled,07-11-2016 10:48,NA ,07-11-2016,Monday,NA ,Yes,No,1,Morning
1566,City,38,Cancelled,07-12-2016 06:22,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2266,Airport,38,Cancelled,07-12-2016 18:33,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
4390,City,38,Cancelled,14-07-2016 08:01,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4545,City,38,Cancelled,14-07-2016 09:43,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4572,City,38,Cancelled,14-07-2016 09:52,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
1649,City,39,Cancelled,07-12-2016 07:24,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
3008,City,39,Cancelled,13-07-2016 07:23,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4480,City,39,Cancelled,14-07-2016 08:46,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5713,City,39,Cancelled,15-07-2016 07:43,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5866,City,39,Cancelled,15-07-2016 09:19,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5945,Airport,39,Cancelled,15-07-2016 10:27,NA ,15-07-2016,Friday,NA ,Yes,No,1,Morning
126,City,40,Cancelled,07-11-2016 05:05,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
436,City,40,Cancelled,07-11-2016 08:55,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1620,City,40,Cancelled,07-12-2016 06:55,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2206,City,40,Cancelled,07-12-2016 17:55,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Evening
3221,City,40,Cancelled,13-07-2016 09:55,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
5583,City,40,Cancelled,15-07-2016 05:58,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
2131,City,41,Cancelled,07-12-2016 17:04,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Evening
401,City,43,Cancelled,07-11-2016 08:27,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
461,City,43,Cancelled,07-11-2016 09:15,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
2946,City,43,Cancelled,13-07-2016 06:34,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
289,City,44,Cancelled,07-11-2016 07:09,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1303,City,44,Cancelled,07-11-2016 22:27,NA ,07-11-2016,Monday,NA ,Yes,No,0,Night
1817,City,44,Cancelled,07-12-2016 09:29,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2970,City,44,Cancelled,13-07-2016 06:56,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4519,City,44,Cancelled,14-07-2016 09:23,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5830,City,44,Cancelled,15-07-2016 08:55,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5880,City,44,Cancelled,15-07-2016 09:38,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
1520,City,45,Cancelled,07-12-2016 05:42,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
1789,City,45,Cancelled,07-12-2016 09:10,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2484,Airport,45,Cancelled,07-12-2016 20:41,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
4312,City,45,Cancelled,14-07-2016 06:49,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4363,City,45,Cancelled,14-07-2016 07:29,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5716,City,45,Cancelled,15-07-2016 07:37,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5775,City,45,Cancelled,15-07-2016 08:24,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
424,City,46,Cancelled,07-11-2016 08:47,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
377,City,47,Cancelled,07-11-2016 08:11,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
454,City,47,Cancelled,07-11-2016 09:10,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1603,City,47,Cancelled,07-12-2016 06:41,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
5300,Airport,47,Cancelled,14-07-2016 21:52,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Night
6560,City,47,Cancelled,15-07-2016 21:05,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
2526,Airport,48,Cancelled,07-12-2016 21:06,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Night
2926,City,48,Cancelled,13-07-2016 06:27,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
141,City,49,Cancelled,07-11-2016 05:20,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
491,City,49,Cancelled,07-11-2016 09:29,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1875,City,49,Cancelled,07-12-2016 10:02,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
4906,City,49,Cancelled,14-07-2016 18:03,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Evening
209,City,50,Cancelled,07-11-2016 06:11,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
278,City,50,Cancelled,07-11-2016 06:55,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1381,City,50,Cancelled,07-12-2016 01:07,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Night
5473,City,50,Cancelled,15-07-2016 04:44,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
5479,City,50,Cancelled,15-07-2016 04:50,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
6228,City,50,Cancelled,15-07-2016 17:43,NA ,15-07-2016,Friday,NA ,Yes,No,0,Evening
2940,City,51,Cancelled,13-07-2016 06:35,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
5780,City,51,Cancelled,15-07-2016 08:29,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
1781,City,52,Cancelled,07-12-2016 09:01,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
1787,City,52,Cancelled,07-12-2016 09:08,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2423,Airport,52,Cancelled,07-12-2016 20:05,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
4148,City,52,Cancelled,14-07-2016 04:57,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Night
411,City,53,Cancelled,07-11-2016 08:37,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
3727,Airport,53,Cancelled,13-07-2016 20:05,NA ,13-07-2016,Wednesday,NA ,Yes,No,1,Evening
4847,City,53,Cancelled,14-07-2016 17:37,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Evening
216,City,54,Cancelled,07-11-2016 06:13,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1898,City,54,Cancelled,07-12-2016 10:27,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2077,City,54,Cancelled,07-12-2016 15:40,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Afternoon
2486,Airport,54,Cancelled,07-12-2016 20:50,NA ,07-12-2016,Wednesday,NA ,Yes,No,1,Evening
2809,City,54,Cancelled,13-07-2016 05:05,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
2900,City,54,Cancelled,13-07-2016 06:01,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3022,City,54,Cancelled,13-07-2016 07:34,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3211,City,54,Cancelled,13-07-2016 09:48,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4356,City,54,Cancelled,14-07-2016 07:23,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
6208,City,54,Cancelled,15-07-2016 17:27,NA ,15-07-2016,Friday,NA ,Yes,No,0,Evening
6571,City,54,Cancelled,15-07-2016 21:16,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
237,City,56,Cancelled,07-11-2016 06:29,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
4328,City,56,Cancelled,14-07-2016 07:07,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4757,Airport,56,Cancelled,14-07-2016 15:30,NA ,14-07-2016,Thursday,NA ,Yes,No,1,Afternoon
323,City,57,Cancelled,07-11-2016 07:36,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
421,City,57,Cancelled,07-11-2016 08:43,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
1458,City,57,Cancelled,07-12-2016 04:52,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Night
3920,City,57,Cancelled,13-07-2016 22:16,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Night
4401,City,57,Cancelled,14-07-2016 08:03,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
1034,Airport,58,Cancelled,07-11-2016 19:27,NA ,07-11-2016,Monday,NA ,Yes,No,1,Evening
1543,City,58,Cancelled,07-12-2016 06:02,NA ,07-12-2016,Wednesday,NA ,Yes,No,0,Morning
2909,City,58,Cancelled,13-07-2016 06:10,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
3015,City,58,Cancelled,13-07-2016 07:34,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
4165,City,58,Cancelled,14-07-2016 05:07,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5410,City,58,Cancelled,15-07-2016 01:45,NA ,15-07-2016,Friday,NA ,Yes,No,0,Night
328,City,59,Cancelled,07-11-2016 07:33,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
580,City,59,Cancelled,07-11-2016 10:59,NA ,07-11-2016,Monday,NA ,Yes,No,0,Morning
4357,City,59,Cancelled,14-07-2016 07:31,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
4560,City,59,Cancelled,14-07-2016 09:48,NA ,14-07-2016,Thursday,NA ,Yes,No,0,Morning
5647,City,59,Cancelled,15-07-2016 06:51,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
5704,City,59,Cancelled,15-07-2016 07:33,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
2855,City,60,Cancelled,13-07-2016 05:35,NA ,13-07-2016,Wednesday,NA ,Yes,No,0,Morning
5565,City,60,Cancelled,15-07-2016 05:45,NA ,15-07-2016,Friday,NA ,Yes,No,0,Morning
